CustomerID,ProductID,Quantity
605548,431322,1
605548,431329,1
605548,433592,1
605712,324836,1
605712,370758,1
605712,376215,1
605712,376245,1
605712,399494,1
605712,433626,1
605952,79036,1
605952,434285,1
605952,434290,1
606128,329977,1
606128,352980,1
606319,355384,1
606319,429491,1
606385,411584,1
606482,298393,1
606482,430950,1
606499,379346,2
606520,96710,1
606520,406934,1
606520,406936,1
606520,406939,1
606579,417325,1
606579,431362,1
606589,409360,1
606589,412002,1
606633,355479,1
606633,410748,1
606633,414020,1
606633,419387,1
606633,429477,1
606633,433816,1
606633,433839,1
606764,431463,1
606767,355479,1
606767,431318,1
606808,428701,1
606941,242857,1
606955,144223,1
606955,374623,1
606955,391179,1
606955,391193,1
606955,404589,1
606955,426797,1
606993,391183,1
606993,404484,1
606993,412758,1
607102,358454,1
607102,422464,1
607102,422471,1
607102,431555,1
607102,434412,1
607105,298402,1
607105,329966,1
607105,426814,1
607105,428464,1
607106,181525,1
607106,330402,1
607162,275866,1
607162,390340,1
607162,410410,1
607162,428545,1
607162,428548,1
607162,428549,1
607234,431554,1
607474,415529,1
607474,415592,1
607474,425644,1
607474,425648,1
607791,428259,1
607999,221778,1
607999,435436,1
608012,358690,1
608012,370723,1
608036,151215,1
608036,164092,1
608036,225057,1
608036,392523,1
608056,374102,1
608056,406493,1
608056,410497,1
608085,284112,1
608085,420337,2
608101,237825,1
608101,404805,1
608101,414104,1
608101,432017,1
608101,432018,1
608177,403113,1
608210,390811,1
608429,385060,1
608429,411563,1
608643,329979,1
608693,253301,1
608693,275740,1
608693,316210,1
608693,345365,1
608693,427100,1
608693,432116,1
608693,432120,1
608713,165400,1
608713,391185,1
608713,399272,2
608713,422994,1
608723,246498,1
608723,266593,1
608723,310055,1
608723,310059,1
608723,329421,1
608723,389308,1
608723,402555,1
608723,427415,1
608723,430819,1
608891,327316,1
608891,392622,1
608891,405655,1
608891,413884,1
608907,413585,1
608917,275514,1
608917,413049,1
608917,413880,1
609030,164092,1
609030,220823,1
609030,263128,1
609030,311276,1
609121,431167,2
609136,211614,1
609136,224884,1
609136,235053,1
609136,272781,1
609136,276668,1
609136,369016,1
609136,399797,1
609136,422556,1
609305,173213,1
609305,275800,1
609305,275875,1
609305,416806,1
609332,346143,1
609332,403315,1
609373,436178,1
609373,436256,1
609373,436983,1
609373,436984,1
609386,149026,1
609386,431548,1
609401,154136,1
609430,428568,1
609430,428587,1
609487,426845,1
609518,429473,1
609518,430033,1
609518,430570,1
609518,430571,1
609565,157912,1
609566,368432,1
609566,402537,1
609566,412820,1
609566,412822,1
609566,415657,1
609589,294090,2
609589,363344,2
609589,404970,3
609681,224938,1
609681,384315,1
609681,429989,1
609768,373436,1
609768,401251,1
609768,429984,1
609768,430572,1
609768,430911,1
609843,417320,1
609843,421034,1
609843,422109,1
609843,428973,1
609843,432760,1
609879,352054,4
609879,425672,2
609879,435364,2
609892,335624,1
610055,421104,1
610067,293927,1
610067,313100,1
610067,420540,1
610067,428552,1
610067,428573,1
610082,170574,1
610109,272733,1
610109,272760,1
610109,396454,1
610109,414029,1
610289,238479,1
610289,379394,1
610289,393299,1
610289,425552,1
610289,428210,1
610289,431030,1
610289,431396,1
610289,431480,1
610289,433630,1
610289,433894,1
610385,233683,1
610385,242863,1
610385,276671,1
610385,357268,1
611109,431542,1
611176,251554,3
611176,276141,3
611176,411221,3
611207,220216,1
611207,237846,1
611207,275530,1
611364,380582,1
611364,415506,1
611463,260477,1
611463,400173,1
611463,400174,1
611542,15419,1
611542,48242,1
611542,275567,1
611542,334438,1
611542,334440,1
611690,431231,1
611690,431232,1
611690,431476,1
611767,250377,1
611767,343491,1
611767,368806,1
611767,375651,1
611767,428473,1
611767,428486,1
611836,139981,1
611836,275904,1
611836,417345,1
611899,429485,1
611995,237894,1
611995,275542,1
611995,276524,1
612052,428985,1
612253,380824,1
612338,329979,1
612338,330796,1
612338,330826,1
612425,12567,1
612425,35506,1
612425,174164,1
612425,174167,1
612425,340577,1
612425,356687,1
612425,356890,1
612425,427275,1
612425,427813,1
612425,428247,1
612480,430829,1
612480,430830,1
612480,430831,1
612480,433891,1
612480,433894,1
612549,334369,1
612549,395546,1
612673,391193,1
612787,415086,1
612790,369017,1
612790,418898,1
612790,422103,1
612790,422119,1
612790,428551,1
612790,429282,1
612790,431714,1
612839,410490,1
612839,410496,1
612839,410499,1
612888,243723,5
613040,243745,1
613140,385253,1
613177,268622,1
613177,436186,1
613177,436353,1
613177,436367,1
613177,436449,1
613193,215528,1
613239,433460,1
613239,433462,1
613254,345795,1
613254,420920,1
613254,435390,1
613261,422101,1
613261,422112,1
613355,400829,1
613538,270096,1
613538,426800,1
613538,427229,1
613676,65305,2
613676,178119,1
613676,198984,1
613676,198985,1
613676,295310,2
613676,320279,1
613676,380559,2
613676,380597,2
613676,435439,1
613718,214466,1
613718,214469,1
613759,225226,1
613759,318533,1
613759,363468,1
613759,390524,1
613759,397013,1
613759,412848,1
613759,413531,1
613800,283717,1
613800,387062,1
613851,133449,1
613851,241022,1
613851,253307,1
613851,319104,1
613851,411747,1
613910,376220,1
613910,376238,1
613910,376247,1
613998,275544,1
614060,363330,1
614060,363826,1
614060,404524,1
614060,404541,1
614060,422034,1
614060,427909,1
614060,427919,1
614060,435798,1
614306,402913,1
614411,275926,1
614411,321032,1
614411,334274,1
614411,345407,1
614411,420178,1
614456,284090,1
614456,420652,1
614456,427556,1
614500,413881,1
614500,413888,1
614656,370723,2
614656,376245,2
614730,270099,1
614730,315086,1
614730,315100,2
614730,315104,1
614730,375642,1
614730,378101,1
614730,379224,1
614730,381751,1
614730,404587,1
614730,406590,1
614730,407005,1
614730,424871,1
614730,425154,1
614730,428966,1
614730,431025,1
614781,214925,1
614781,329977,1
614781,404576,1
614781,433830,1
614781,433832,1
614971,420266,1
615004,432754,1
615015,391183,1
615015,421029,1
615037,417297,3
615037,429499,3
615037,431402,1
615037,431408,1
615037,431414,1
615037,433660,3
615037,434420,3
615048,422113,1
615048,422118,1
615106,431461,1
615106,431480,3
615304,399808,1
615450,40023,1
615450,253056,1
615450,350240,1
615450,404910,1
615481,275891,1
615481,407079,1
615481,427818,1
615481,429488,1
615481,435370,1
615615,420313,1
615657,225164,1
615669,334499,1
615669,390338,1
615796,425080,1
615796,425082,1
616030,236330,1
616047,406129,1
616047,406154,1
616100,407357,1
616100,430830,1
616341,261505,1
616341,435379,1
616341,435392,1
616341,435395,1
616341,435427,1
616433,245753,1
616433,323316,1
616433,399800,1
616433,399805,1
616554,352991,2
616554,371765,2
616554,371769,2
616654,261257,1
616661,231306,1
616661,231334,1
616661,275740,1
616661,275741,1
616661,362861,1
616870,386079,1
616870,416812,1
616981,218689,1
616981,275567,1
617143,421252,1
617143,429320,1
617143,434434,1
617242,430384,1
617242,430387,1
617242,430389,1
617242,430392,1
617242,430419,1
617291,80533,1
617291,342451,1
617291,406454,1
617435,383293,1
617435,434215,1
617565,165407,1
617565,428564,1
617639,242856,1
617639,252851,1
617639,334405,1
617639,334411,1
617639,334412,1
617639,334426,1
617639,334428,1
617639,334450,1
617639,334458,1
617639,334472,1
617639,334473,1
617639,334478,1
617639,379754,1
617639,385091,1
617639,399801,1
617639,404638,1
617639,414077,1
617639,415357,1
617639,431226,1
617639,431502,1
617639,432701,1
617639,433185,1
617639,435396,1
617639,435406,1
617662,272017,1
617662,315759,1
617662,422084,1
617662,431381,1
617832,93495,1
617832,225224,2
617832,418875,1
617832,418883,1
617832,418903,1
617832,428470,1
617832,432762,1
617898,39934,1
617898,273063,1
617898,405879,1
617898,420331,1
617898,429887,1
617951,369029,2
617955,397416,1
618163,391179,1
618163,410019,1
618292,329979,1
618498,274445,1
618498,332482,1
618498,332488,1
618498,435475,1
618498,435476,1
618645,409444,1
618735,393277,1
618783,384330,1
618783,405719,1
618829,368512,1
618829,415703,1
618981,395015,2
618999,410021,1
619226,343486,1
619226,391174,1
619226,397230,1
619226,410729,1
619226,427579,1
619226,431381,1
619268,329977,1
619336,391183,1
619374,251262,1
619374,334325,1
619374,370727,1
619374,384294,1
619374,401428,1
619374,401434,1
619374,401466,1
619374,401471,1
619374,433083,1
619374,435424,1
619374,435428,1
619374,435430,1
619427,397215,2
619427,417334,2
619514,391183,1
619534,398198,1
619534,428995,1
619543,410371,1
619543,426378,1
619580,371768,1
619580,391184,1
619709,275516,1
619709,315727,1
619709,404114,1
619709,405854,1
619709,410032,2
619709,420555,1
619709,427837,1
619709,428260,1
619709,430040,2
619709,430155,1
619709,430187,2
619709,432121,1
619736,337822,1
619736,427834,1
619736,433633,1
619736,433642,1
619796,330818,1
619877,428993,1
619877,429497,1
620018,405476,1
620018,415658,1
620018,415685,1
620018,415692,1
620279,226687,1
620279,426821,1
620288,420099,1
620288,428205,1
620288,432924,1
620346,384298,1
620346,384315,1
620346,415516,1
620470,219222,1
620470,219233,1
620470,253257,1
620470,259611,1
620470,259640,1
620470,369034,1
620489,407690,1
620489,425020,1
620489,425064,1
620515,433669,1
620524,388135,1
620690,429510,1
620725,398576,1
620743,391178,1
620751,430028,1
620931,388598,2
620935,410012,1
621046,405002,1
621046,411217,1
621553,315758,1
621553,376234,1
621659,237889,1
621659,263358,1
621659,391183,1
621777,330796,1
621777,375622,2
621989,274902,2
621989,391174,1
621989,391184,2
621989,398218,2
621989,431362,1
622098,262220,5
622098,393364,5
622155,425545,1
622231,380786,1
622264,212718,1
622264,311276,2
622264,330818,1
622264,369026,1
622264,390145,1
622264,407616,1
622264,426817,1
622359,431570,1
622526,391193,1
622526,418094,1
622652,425041,1
622696,391178,1
622712,150929,1
622712,425118,1
622712,425139,1
622712,429493,1
622843,162587,1
622843,384722,1
622843,428978,1
623113,296078,1
623113,309412,1
623113,329977,1
623113,410506,1
623113,425649,1
623113,425655,1
623113,436759,1
623247,174783,1
623247,268977,1
623247,391178,1
623291,357322,1
623291,401871,1
623319,429254,1
623319,432127,1
623498,249073,1
623498,429239,1
623524,338082,1
623524,429493,1
623524,429494,1
623645,224964,1
623693,238870,1
623693,238875,1
623693,252878,1
623693,252879,1
623693,286289,1
623693,342777,1
623693,431414,1
623757,329955,1
623757,429285,1
623845,406452,1
623845,406493,1
623845,433654,1
623845,433798,1
623848,286289,1
623848,381284,1
623848,403884,1
623848,412751,1
623848,423002,1
623848,432129,1
624054,297234,1
624055,115953,1
624065,371768,1
624065,403357,1
624081,370742,1
624126,418875,1
624126,418887,1
624153,429493,1
624153,429510,1
624176,275532,1
624176,275897,1
624192,410371,1
624223,161628,1
624223,392834,1
624223,425782,1
624223,425786,1
624223,431503,1
624281,142050,1
624281,243722,1
624281,432122,1
624281,432129,1
624377,220338,1
624377,275511,1
624377,275519,1
624377,275530,1
624377,275531,1
624377,334429,1
624377,334430,1
624436,245857,1
624436,424196,1
624504,251652,1
624504,407490,1
624504,432759,1
624659,391178,1
624659,432110,1
624718,352986,1
624827,395997,1
624836,291851,1
624836,335968,1
624836,364798,1
624836,399800,1
624880,332942,1
624880,340195,1
624880,430932,1
624880,430946,1
624973,431390,1
624973,431396,1
624973,431548,1
624973,431562,1
624973,431566,1
624973,433820,1
624973,433844,1
625052,434785,1
625153,236038,1
625153,343478,1
625153,343491,1
625153,352988,1
625153,368816,1
625153,383264,1
625153,387042,1
625153,430948,1
625153,430951,1
625153,431556,1
625153,433144,1
625297,348044,1
625427,342082,1
625427,391179,1
625429,377436,1
625502,242060,1
625502,305392,1
625502,386124,1
625502,413183,1
625625,432745,1
625750,162588,1
625750,323315,1
625750,339036,1
625844,379361,1
625844,414471,1
625844,417342,1
625860,418890,1
625860,418907,1
625860,433856,1
625866,307748,1
625866,420302,1
625866,420305,1
625997,46200,1
625997,79593,1
625997,79596,1
625997,275782,1
625997,356846,1
625997,427794,1
625997,430932,1
625997,434186,1
626060,423060,1
626060,427070,1
626060,428515,1
626275,143289,1
626275,332642,1
626275,376230,1
626275,430022,1
626275,430043,1
626275,430052,1
626275,431257,1
626311,399795,1
626315,430820,1
626315,430821,1
626315,430830,1
626385,249429,1
626385,277893,1
626385,277976,1
626385,405800,1
626385,407703,1
626385,407705,1
626385,407720,1
626385,427477,1
626539,342096,1
626539,342099,1
626539,424216,1
626539,424222,1
626539,425569,1
626539,425576,1
626539,433459,1
626920,431414,1
626920,431419,1
626993,330816,1
627059,144120,1
627059,144362,1
627059,144373,1
627059,219234,1
627059,219243,1
627059,386073,1
627059,408932,1
627076,291282,1
627101,428965,1
627201,310652,1
627201,338039,1
627307,370750,1
627307,399494,1
627307,436258,1
627349,150946,1
627349,431019,2
627353,391176,1
627353,391193,1
627353,429503,1
627353,430821,1
627353,433146,1
627425,411968,1
627425,412798,1
627900,384330,1
627900,433144,1
628583,410495,1
628583,410499,1
628583,410512,1
628583,424869,1
628596,385558,1
628665,283872,1
628665,283873,1
628665,283898,1
628665,327145,1
628665,409542,1
628665,409544,1
628665,409572,1
628665,422837,1
628665,422840,1
628665,422846,1
628665,422851,1
628671,274447,1
628671,298259,1
628671,332498,1
628671,422986,1
628808,30438,2
628808,417324,2
628808,427548,2
628808,427555,2
628808,436358,2
628820,419736,1
628830,357322,1
628830,422109,1
628910,251264,1
628910,426035,1
628983,225055,1
628983,425759,1
628983,431365,1
629143,127037,1
629143,167264,1
629198,148809,1
629198,242877,2
629198,242878,2
629198,310646,2
629198,338093,2
629198,404535,2
629198,417798,2
629198,428247,2
629198,428978,1
629198,428993,1
629227,376247,1
629227,384284,1
629227,384314,1
629227,406452,1
629227,425188,1
629227,429138,1
629227,429140,1
629227,429153,1
629227,429160,1
629261,434676,1
629513,201793,1
629513,201823,1
629513,218982,1
629513,220941,1
629513,221756,1
629513,221772,1
629513,221774,1
629513,221775,1
629513,221777,1
629513,221802,1
629513,221817,1
629513,250016,3
629513,308801,1
629513,381890,1
629513,381898,1
629513,381937,1
629513,415566,1
629513,415589,1
629513,415706,1
629513,418422,1
629513,427564,1
629513,428871,1
629513,428877,1
629513,428884,1
629513,429254,1
629513,429539,1
629513,431556,1
629513,431566,1
629513,431570,1
629513,432228,1
629513,432278,1
629513,432286,1
629513,433670,1
629513,434739,1
629645,175548,1
629645,431495,1
629645,431504,1
629746,371756,1
629746,398203,1
629746,421469,1
629852,73243,1
629852,245634,1
629852,363893,1
629852,392492,1
629852,425782,1
629852,428984,1
629890,404968,1
629892,165406,1
629892,421040,1
629892,426800,1
629892,431015,2
629892,431480,1
629892,433649,1
629892,433671,1
629892,434404,1
629981,396918,1
629981,412821,1
629981,429700,1
630188,385270,1
630188,415638,1
630226,173398,1
630226,195880,1
630226,378665,1
630250,30438,1
630250,237090,1
630250,262966,1
630250,262967,1
630250,262969,1
630250,373235,2
630250,391636,1
630250,420148,1
630250,425134,1
630485,149023,1
630485,311212,1
630485,357326,1
630485,430366,1
630485,430368,1
630485,430371,1
630485,430373,1
630604,242876,1
630604,242880,1
630861,132673,1
630861,360756,1
630861,397155,1
630861,426027,1
630879,161616,1
630879,225057,1
630879,225058,1
630879,225157,1
630879,251598,1
630879,261489,2
630879,316013,1
630879,336627,1
630879,336743,1
630966,429480,1
630966,429487,1
631069,374662,1
631069,375622,1
631069,398211,1
631074,329953,1
631340,147309,1
631340,384320,1
631354,366568,1
631368,343491,1
631368,343500,1
631368,373250,1
631369,387062,1
631369,432770,1
631465,231310,2
631465,231334,2
631465,246890,1
631465,277786,2
631465,307976,2
631465,337968,2
631465,337969,2
631465,337973,2
631465,351982,2
631465,383513,1
631465,387129,2
631465,425787,2
631465,429488,1
631465,429490,2
631465,429498,2
631465,429511,2
631465,431566,1
631465,431570,1
631465,432121,1
631465,432130,1
631465,435362,1
631487,412117,1
631739,394156,1
631748,243746,1
631748,243750,1
631748,274447,1
631748,321021,1
631998,245756,1
631998,429285,1
632095,253299,2
632095,297712,2
632095,415529,2
632095,415570,2
632155,411217,1
632194,391188,1
632194,403320,1
632252,369027,1
632356,417337,1
632356,432760,2
632367,301394,1
632541,276155,1
632541,330803,1
632541,330813,1
632541,419945,1
632541,419952,1
632541,434228,1
632606,432762,1
632662,428847,2
632662,429313,1
632662,429325,2
632662,429329,2
632662,431044,1
632662,431538,1
632662,431565,1
632662,433637,2
632730,429235,1
632741,350654,1
632776,71534,1
632776,71543,1
632776,220148,1
632776,225212,1
632776,275534,2
632776,275544,1
632776,275776,1
632776,275882,1
632776,334275,1
632776,352991,1
632776,376226,1
632776,432744,1
633037,352991,1
633037,397215,1
633037,397239,1
633037,408919,1
633037,408921,1
633037,418903,1
633037,422111,1
633037,425018,1
633037,425022,1
633037,425043,1
633037,425068,1
633037,428235,1
633037,428250,1
633037,428469,1
633037,428470,1
633037,428477,1
633037,429697,1
633037,429706,1
633037,430830,1
633037,433523,2
633039,411182,1
633039,429310,1
633039,429320,1
633039,429329,1
633159,129460,1
633159,134741,1
633159,210582,1
633159,405021,1
633159,421429,1
633159,431290,1
633163,410506,1
633163,415692,1
633183,165402,1
633183,165403,1
633183,415531,1
633183,415534,1
633211,432743,1
633211,432746,1
633288,428534,1
633288,428540,1
633288,433645,1
633303,253313,1
633303,364033,1
633413,430823,1
633413,430831,1
633479,386779,1
633597,100700,1
633597,180899,1
633597,391178,1
633597,391179,1
633597,413878,1
633597,430802,1
633644,404535,1
633644,428250,1
633644,428971,1
633644,429489,1
633666,275995,1
633666,355317,1
633666,369187,1
633666,427696,1
633666,429172,1
633666,429688,1
633666,429698,1
633666,431293,1
633666,431294,1
633673,298402,1
633673,322588,1
633673,330886,1
633957,283893,1
633957,307748,1
633957,425104,1
634025,429494,1
634026,334259,1
634026,407001,2
634127,397216,1
634127,431336,1
634369,305968,1
634369,417319,1
634369,430019,1
634369,432981,1
634369,433660,1
634369,433673,1
634449,418865,1
634449,418874,1
634449,418906,1
634630,275904,1
634630,309011,1
634630,406897,1
634630,411776,1
634630,415088,1
634630,421239,1
634630,431703,1
634662,426491,1
634786,147478,1
634786,172801,1
634786,212571,1
634786,381256,1
634786,399142,1
634786,418591,1
634786,418668,1
634786,433833,1
634868,340172,1
634868,413540,1
634868,425896,1
634876,275896,1
634876,412738,1
634876,431009,1
634879,289736,1
634879,370727,1
634879,370758,1
634891,410267,1
635375,420504,1
635376,252916,1
635376,373236,1
635376,393027,1
635376,428563,1
635376,428568,1
635389,126383,1
635389,257278,1
635389,274443,1
635389,336586,1
635389,380750,1
635399,428993,1
635411,350241,1
635411,428229,1
635411,431539,1
635411,431548,1
635411,432125,1
635526,433128,1
635594,338092,1
635594,403324,1
635594,431017,1
635594,431028,1
635594,431355,1
635594,433815,1
635599,70923,1
635599,235873,1
635599,397519,1
635599,418891,1
635634,406492,1
635634,410820,1
635634,410885,1
635634,410902,1
635634,410908,1
635634,429152,1
635647,428976,1
635647,429483,1
635801,224791,1
635801,224957,1
635805,431015,2
635881,149128,1
635881,244986,1
635881,291224,1
635881,358562,1
635881,384843,1
635881,391174,1
635881,408900,1
635881,414040,1
635881,421616,1
635881,421633,1
635881,421635,1
635881,435396,1
635881,435400,1
635881,435428,1
635881,436497,1
635905,274442,1
635905,325616,1
635905,376985,1
635944,371759,1
635944,375622,1
635944,428248,1
635956,283897,1
635956,326039,1
636021,283891,1
636021,402877,1
636021,425132,1
636194,428993,1
636194,429474,1
636529,342097,5
636529,416827,5
636529,424241,5
636619,395118,1
636619,409338,1
636666,391193,1
636666,391198,1
636666,407637,1
636827,238505,2
636827,433672,1
636840,225691,1
636840,237751,1
636840,239333,1
636840,264634,1
636840,376244,1
636840,407597,1
636978,397228,1
636981,421255,1
637068,391200,1
637068,425759,1
637088,295316,1
637088,385963,1
637088,385972,1
637263,404045,1
637263,415380,1
637263,419506,1
637308,390693,1
637308,406589,1
637341,329977,1
637486,373239,1
637486,397233,1
637533,412003,2
637533,428089,1
637671,392655,1
637671,429500,1
637733,178142,1
637733,225046,1
637733,243719,1
637733,275569,1
637733,275869,1
637733,395586,1
637733,406023,1
637733,412109,1
637733,412116,1
637733,417069,1
637733,428065,1
637733,434108,1
637733,434136,1
637733,436870,1
637745,427551,1
637745,427557,1
637745,430379,1
637745,430394,1
637745,430402,1
637745,430403,1
637745,430549,1
637866,428252,1
637866,433665,1
637932,298739,1
637932,343500,1
637932,373250,1
637956,370751,1
637956,391178,1
637956,431357,1
637984,406585,1
637984,429256,1
638004,130001,1
638004,275784,1
638004,275905,1
638004,275947,1
638004,359887,1
638004,384717,1
638004,395763,1
638004,395826,1
638004,421039,1
638004,421041,1
638004,429473,1
638004,431539,1
638004,431549,1
638004,431609,1
638004,431611,1
638004,433658,1
638004,434674,1
638013,431364,1
638031,367635,1
638031,394149,1
638031,436746,1
638031,436758,1
638031,436762,1
638031,436769,1
638081,328259,1
638081,410265,1
638168,48242,1
638189,418835,1
638200,422133,1
638200,422137,1
638296,230786,1
638296,376222,1
638296,383293,1
638296,413207,1
638296,413209,1
638296,425113,1
638539,113260,1
638560,428966,1
638600,396794,1
638600,431225,1
638642,334315,1
638642,425561,1
638704,162105,1
638704,430363,1
638704,430367,1
638819,422997,1
638911,424166,1
638911,428128,1
638911,429476,1
639003,344644,1
639003,394219,1
639004,404971,1
639054,270096,1
639060,343488,1
639060,343497,1
639060,343499,1
639060,390194,1
639244,431029,1
639336,433500,1
639336,433501,1
639336,433506,1
639414,332908,1
639414,398464,1
639414,403318,1
639414,405752,1
639419,417297,1
639419,421046,1
639419,425759,1
639419,428997,1
639449,392646,1
639646,44507,1
639646,413878,1
639646,420304,2
639646,435811,1
639656,400748,1
639674,429495,1
639674,429504,1
639674,431014,1
639831,432555,1
639993,212559,1
639993,424118,1
639993,424153,1
639993,424155,1
639993,424210,1
640154,369025,1
640154,427700,1
640163,390358,1
640163,405944,1
640163,425865,1
640218,397468,1
640218,397470,1
640434,225103,1
640434,343500,1
640434,428992,1
640440,335618,1
640440,390562,1
640440,410014,1
640440,410371,1
640514,431469,1
640514,431480,1
640514,431483,1
640639,12977,2
640639,319483,1
640639,408777,1
640647,421492,1
640647,431402,1
640679,187045,1
640679,238509,1
640679,387454,1
640679,399976,1
640679,403090,1
640679,428232,1
640679,428962,1
640711,225045,1
640711,225060,1
640711,386068,1
640760,133898,1
640867,319479,1
640867,357606,1
640867,428410,1
640867,428411,1
640867,428414,1
640867,436876,1
640929,428446,1
640929,429473,1
640929,429510,1
640929,431543,1
640931,397215,1
640931,422026,1
640931,422108,1
641125,146761,1
641125,206573,1
641125,305818,1
641258,95646,1
641277,117010,1
641277,242857,1
641277,330826,1
641277,358685,1
641551,355878,1
641551,429289,1
641557,150930,1
641734,330813,1
641734,405719,1
641734,420183,1
641752,431558,1
641866,433606,1
641946,89079,1
641946,267325,1
641946,425722,1
641992,376151,1
641992,433830,1
642115,296139,1
642115,363035,1
642115,407024,1
642115,411562,1
642195,396923,1
642195,432766,1
642211,242863,1
642211,242873,1
642211,242874,1
642211,420298,1
642361,371765,1
642361,405168,1
642361,420276,1
642361,422190,1
642361,422200,1
642361,422208,1
642361,425866,1
642361,428472,1
642361,428486,1
642365,293959,1
642365,405850,1
642390,422122,1
642390,431030,1
642413,373245,1
642413,397241,1
642413,431009,1
642413,431026,1
642413,431029,1
642497,297623,1
642497,410483,1
642497,428486,1
642497,433960,1
642497,434280,1
642497,434293,1
642497,434296,1
642497,435408,1
642688,358688,2
642753,237823,1
642753,237864,1
642753,266875,1
642753,334441,1
642753,334448,1
642753,334451,1
642753,376982,1
642753,376992,1
642753,388604,1
642939,210351,2
642939,244749,2
642943,426821,1
642943,427037,1
643107,343500,1
643107,370747,1
643107,428470,1
643145,251260,1
643145,318542,1
643153,434680,1
643285,427846,1
643309,376224,1
643309,420775,1
643309,420789,1
643309,432418,1
643309,434287,1
643544,343499,1
643544,371756,1
643544,432758,1
643687,225132,1
643687,275937,1
643687,275942,1
643687,284097,1
643687,334432,1
643687,334440,1
643687,379284,1
643687,418395,1
643763,417528,1
643763,421467,1
643763,428088,1
643763,429473,1
643763,429478,1
643763,429483,1
643763,429492,1
643763,429494,1
643763,429502,1
643763,429511,1
643763,431502,1
643763,431555,1
643763,431564,1
643763,434672,2
643763,434673,1
643763,434675,1
643763,434677,1
643763,434681,1
643763,434688,1
643886,242862,1
643886,391183,2
643896,392451,1
643896,433822,1
644006,305420,1
644006,346143,1
644006,401471,1
644033,429488,1
644061,334363,1
644061,336723,1
644061,336729,1
644061,397217,1
644061,397230,1
644061,424238,1
644061,427541,1
644061,427550,1
644061,427557,1
644061,428556,1
644061,428558,1
644061,429983,1
644061,430015,1
644061,430803,1
644061,433074,1
644061,433075,1
644061,433082,1
644061,433086,1
644061,433518,1
644061,433891,1
644061,434432,1
644384,415551,1
644384,422146,1
644384,433885,1
644529,250376,1
644529,404969,1
644665,254892,1
644665,398435,1
644851,429494,1
644851,429503,1
644888,262379,1
644888,433808,1
644949,391193,1
644949,426393,1
644949,432759,1
645249,405719,1
645271,369032,1
645271,398424,1
645271,435773,1
645338,336990,1
645338,368346,1
645338,395570,1
645338,401761,1
645338,417039,1
645338,417714,1
645338,422999,2
645438,417339,1
645438,431389,1
645438,431408,1
645439,433642,1
645470,278007,1
645470,404571,1
645494,162588,1
645494,343500,1
645494,371771,1
645494,431356,1
645570,430821,1
645570,433146,1
645570,433606,1
645570,434126,1
645587,169017,2
645587,181526,2
645587,276673,2
645587,309635,2
645587,329976,1
645587,364284,2
645587,399809,2
645587,410012,1
645617,93833,1
645617,354362,1
645617,431004,1
645844,398981,1
645844,399266,1
646347,242856,2
646347,242864,3
646347,242873,2
646347,243726,3
646857,243733,1
646857,413876,1
646911,404589,1
646922,162105,1
646922,423053,1
646922,426494,1
646937,332930,1
646937,410506,1
647128,277848,1
647128,429265,1
647128,435678,1
647152,376253,1
647152,413513,1
647175,15415,1
647175,65273,1
647175,297726,1
647175,414100,1
647203,343500,1
647203,429495,2
647219,183953,1
647219,364797,1
647219,431402,1
647219,431404,1
647219,433629,1
647219,433657,1
647219,433662,1
647219,433663,1
647282,251271,1
647282,417328,1
647282,421250,1
647282,421253,1
647282,421490,1
647282,421494,1
647282,431405,1
647282,431410,1
647413,428978,1
647413,431540,1
647493,297761,1
647493,390723,1
647493,390736,1
647493,418886,1
647493,426468,1
647493,427477,1
647521,433904,1
647553,349513,1
647553,426477,1
647555,415643,1
647555,427894,1
647555,428882,1
647555,433670,1
647560,406482,1
647560,406492,1
647662,404490,1
647662,428523,1
647745,269671,1
647745,276330,1
647745,427577,1
647782,231310,1
647782,231326,1
647782,231334,1
647782,275542,1
647788,434132,1
647788,434136,1
647797,411783,2
647892,300073,1
647892,308896,1
647892,317847,1
647892,318534,1
648017,402553,2
648017,410496,1
648017,421245,1
648017,426399,1
648118,315759,1
648118,329947,1
648118,410499,1
648118,429510,1
648118,429608,1
648124,402878,1
648124,402907,1
648144,291124,1
648158,329953,1
648223,374352,1
648223,405621,1
648298,425022,1
648298,425883,1
648300,242865,1
648312,335974,1
648312,376226,1
648312,384318,1
648312,384320,1
648573,332315,1
648573,387058,1
648573,415081,1
648675,427090,1
648782,377745,1
648785,417279,1
648785,417336,1
648825,410371,1
648858,228864,1
648858,399796,1
648858,411696,1
648858,411707,1
648858,424161,1
648858,431761,1
648858,431831,1
648858,431842,1
648858,431848,1
648949,243726,1
649014,263755,1
649014,370751,1
649014,385070,1
649014,434281,1
649026,335618,3
649171,380843,1
649171,404967,1
649171,405476,1
649171,425056,1
649337,350307,1
649337,397427,1
649337,400062,1
649337,404071,1
649337,405891,1
649337,405894,1
649337,405895,1
649337,405899,1
649337,420164,1
649337,422111,1
649337,422121,1
649337,428975,1
649337,430574,1
649337,430908,1
649337,431404,1
649470,343470,1
649470,343486,1
649470,373247,1
649489,410265,1
649489,431469,1
649489,431480,1
649616,357798,4
649616,392494,4
649616,392620,4
649616,428587,1
649616,428588,1
649616,428590,1
649780,270097,1
649780,400756,1
